,Total_Stops,Price,day_of_journey,month_of_journey,Dep_time_hr,Dep_time_minute,Arr_time_hr,Arr_time_minute,duration_hours,duration_minutes,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Route_1,Route_2,Route_3,Route_4,Route_5
4619,1,8610.0,6,12,20,20,23,25,27,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4620,1,6513.0,15,5,7,10,22,30,15,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4621,1,12898.0,21,5,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4622,2,10861.0,6,1,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,16,4,5,5
4623,0,4049.0,21,6,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4624,1,13555.0,18,3,11,40,5,5,17,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4625,1,16079.0,27,5,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4626,0,7673.0,3,6,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4627,1,10161.0,21,3,8,55,19,15,10,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4628,1,10262.0,6,12,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4629,0,3873.0,5,3,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4630,0,3311.0,6,3,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4631,1,13611.0,3,9,16,0,1,35,9,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4632,2,11858.0,3,6,12,0,19,15,7,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
4633,1,9316.0,27,5,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4634,0,4823.0,4,1,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4635,1,13941.0,5,12,20,0,10,5,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4636,2,13029.0,27,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
4637,0,3873.0,4,12,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4638,0,4591.0,4,12,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4639,1,12395.0,3,6,8,45,22,55,14,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,14,13,13,5
4640,0,3603.0,21,3,2,30,4,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4641,0,4804.0,5,1,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4642,0,4823.0,21,5,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4643,1,13244.0,21,3,11,30,18,50,7,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4644,1,6785.0,24,3,7,35,19,25,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4645,0,3100.0,24,6,6,20,7,40,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4646,1,7198.0,6,12,18,0,1,30,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4647,2,13014.0,27,6,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
4648,2,20416.0,3,6,6,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,9,4,5,5
4649,2,10441.0,6,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,16,4,5,5
4650,1,11528.0,3,1,10,30,11,20,24,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,8,13,5
4651,2,14083.0,5,6,7,0,1,20,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,7,3,5
4652,0,3597.0,15,5,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
4653,2,7662.0,6,12,5,50,13,15,7,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25,1,3,5
4654,0,4823.0,6,6,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4655,3,10703.0,27,6,5,15,19,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,38,23,4,1
4656,0,8040.0,6,12,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4657,0,4668.0,24,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4658,0,6304.0,5,12,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4659,2,14219.0,3,6,6,0,11,55,29,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,9,9,5
4660,0,3841.0,5,1,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4661,1,13587.0,27,5,13,0,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4662,2,12093.0,18,5,5,50,20,25,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25,9,3,5
4663,1,5899.0,27,4,6,5,11,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,33,6,13,5
4664,0,3100.0,5,12,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4665,0,5438.0,5,12,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4666,0,5780.0,18,4,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4667,2,11668.0,6,9,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,7,3,5
4668,0,11934.0,3,1,7,10,10,5,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
4669,2,16263.0,27,6,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,4,5,5
4670,1,14871.0,3,6,18,35,1,35,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4671,0,3573.0,24,5,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4672,2,12497.0,3,3,21,30,19,15,21,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,4,5,5
4673,0,5411.0,21,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4674,1,6600.0,6,9,5,5,16,10,11,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4675,1,11160.0,6,6,9,20,14,15,4,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,36,3,13,5
4676,2,22950.0,3,6,17,15,16,50,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,41,9,9,5
4677,1,4649.0,24,5,15,5,20,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,33,3,13,5
4678,2,15129.0,21,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
4679,0,8626.0,5,12,21,5,0,20,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4680,1,17234.0,3,6,7,5,4,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4681,1,7832.0,21,3,5,45,13,15,7,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4682,0,3100.0,18,6,15,0,16,25,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4683,1,9314.0,5,9,9,35,14,25,28,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4684,1,14714.0,6,1,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4685,2,13882.0,15,6,11,45,4,25,16,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,32,4,5,5
4686,2,16274.0,5,9,5,30,12,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,4,5,5
4687,1,15135.0,3,6,11,30,18,50,7,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4688,0,6144.0,24,3,21,20,0,15,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
4689,2,9483.0,27,3,19,10,19,45,24,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
4690,2,14431.0,15,5,6,50,7,40,24,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,9,4,5,5
4691,1,6093.0,24,6,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4692,1,7888.0,21,5,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4693,1,7503.0,15,5,9,15,1,30,16,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4694,1,6117.0,5,6,19,0,9,50,14,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,3,13,5
4695,1,17024.0,3,3,9,0,18,50,9,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4696,1,12681.0,4,1,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4697,1,10678.0,24,6,10,35,19,0,8,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4698,1,13759.0,24,3,8,25,12,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4699,0,2017.0,6,3,22,45,0,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4700,0,4885.0,15,6,9,30,12,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4701,1,10786.0,27,5,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4702,1,12080.0,3,12,7,30,9,25,25,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,14,13,13,5
4703,0,4804.0,6,9,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4704,1,6587.0,21,3,21,0,19,15,22,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4705,2,8728.0,27,3,5,10,18,50,13,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,33,4,5,5
4706,1,7452.0,18,5,20,45,7,10,10,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
4707,0,4823.0,6,6,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4708,1,8310.0,5,9,7,5,22,30,15,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4709,0,5403.0,4,1,11,30,14,20,2,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4710,2,13376.0,6,9,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
4711,1,10877.0,6,3,10,35,19,0,8,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4712,1,14815.0,3,6,22,50,0,45,25,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4713,1,6558.0,21,3,6,40,16,10,9,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4714,1,14067.0,21,5,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4715,1,9627.0,21,5,9,15,19,0,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4716,1,14714.0,6,3,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4717,0,5000.0,5,9,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4718,1,9845.0,21,3,6,0,21,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4719,1,10844.0,18,5,18,55,16,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4720,1,7048.0,27,3,4,45,13,20,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4721,1,12692.0,6,12,9,35,10,55,25,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4722,1,13843.0,3,9,21,50,18,50,21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4723,1,7832.0,21,3,14,5,7,40,17,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4724,0,4049.0,6,1,9,15,10,45,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4725,1,12242.0,27,3,8,0,18,50,10,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4726,1,10262.0,24,6,19,15,19,0,23,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4727,1,14571.0,6,9,8,25,19,50,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4728,0,4174.0,24,5,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4729,1,11264.0,27,5,6,0,12,35,6,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4730,0,4174.0,18,4,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4731,0,3540.0,6,12,5,15,7,40,2,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
4732,1,9345.0,18,5,7,10,20,20,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4733,2,9653.0,6,6,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
4734,0,3342.0,18,3,6,20,7,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4735,1,8073.0,18,5,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4736,1,7064.0,4,1,6,30,20,45,14,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4737,2,13376.0,27,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
4738,1,15135.0,3,6,8,25,18,50,10,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4739,1,10413.0,24,5,10,0,20,25,10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4740,1,9187.0,5,1,20,20,10,45,14,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4741,2,13292.0,6,1,9,35,12,35,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,4,5,5
4742,1,6674.0,3,9,7,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4743,1,8330.0,5,9,17,30,1,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4744,1,11200.0,6,1,6,40,19,0,12,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4745,1,10262.0,6,3,10,0,12,35,26,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4746,0,6216.0,15,4,14,40,17,50,3,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
4747,1,10844.0,18,5,20,0,19,50,23,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4748,1,11134.0,24,3,16,55,18,10,25,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4749,0,5277.0,18,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
4750,2,14300.0,27,6,8,10,12,35,28,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,4,5,5
4751,1,17471.0,3,6,22,50,20,20,21,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4752,1,10844.0,21,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4753,0,5469.0,15,3,5,45,8,35,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
4754,1,10262.0,6,9,14,0,12,35,22,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4755,1,7185.0,3,6,16,35,22,50,6,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
4756,0,3807.0,18,6,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4757,1,14714.0,6,1,17,30,4,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4758,1,8610.0,5,6,7,10,20,20,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4759,1,17234.0,3,6,7,5,18,50,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4760,3,15629.0,6,12,11,35,21,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,17,15,4,1
4761,2,6128.0,27,3,7,5,21,20,14,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,22,5,5
4762,1,16289.0,3,9,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4763,2,15129.0,5,9,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
4764,1,7832.0,21,3,14,5,10,25,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4765,1,22270.0,3,1,8,0,16,10,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4766,1,11467.0,5,1,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4767,0,4392.0,5,9,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4768,0,4491.0,5,6,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4769,1,9663.0,18,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4770,1,5883.0,27,6,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4771,1,14777.0,3,3,19,0,7,40,12,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4772,1,5162.0,21,5,6,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,13,5
4773,0,4804.0,6,1,21,25,0,5,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4774,1,8529.0,6,12,14,5,12,0,21,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4775,1,10844.0,6,9,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4776,0,3873.0,4,9,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4777,0,4804.0,6,12,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
4778,0,5678.0,5,12,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
4779,1,12681.0,4,1,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4780,1,9623.0,15,3,5,50,12,20,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,13,5
4781,1,15147.0,3,3,8,55,21,0,12,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4782,1,9345.0,24,5,7,10,23,25,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
4783,1,7757.0,5,6,18,55,10,5,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4784,1,10844.0,5,12,16,30,12,0,19,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4785,2,11948.0,3,3,11,5,22,10,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,10,6,5
4786,2,13376.0,27,6,6,45,12,35,29,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
4787,1,6117.0,15,5,19,0,4,40,9,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,3,13,5
4788,1,6171.0,3,6,4,55,16,10,11,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
4789,1,13626.0,6,12,14,5,19,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4790,1,17471.0,3,6,21,25,19,10,21,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
4791,1,7531.0,21,3,10,20,19,15,8,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4792,1,12373.0,5,9,15,0,4,25,13,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4793,1,16289.0,27,5,7,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
4794,0,4777.0,24,3,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
4795,0,5198.0,21,4,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4796,1,10844.0,6,6,14,5,23,35,9,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
4797,0,7171.0,18,5,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
4798,2,11942.0,27,6,18,45,19,15,24,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
